position,influence,creativity,threat,ict_index,minutes,was_home,xG,xA,xGC,Fixture,Form,total_points
DEF,6.6,0.3,4,1.1,90,TRUE,0,0,0.698814,1,1.25,6
DEF,11.2,5,4,2,90,TRUE,0,0,0.389104,4,4.5,2
DEF,34.6,0.6,20,5.5,90,FALSE,0.086013474,0,0.350069,2,2,8
DEF,19,2.6,9,3.1,90,FALSE,0.065177493,0,2.32117,8,4.75,1
DEF,19,10.8,6,3.6,90,TRUE,0.023814121,0.015665984,0.488541,1,4.5,2
DEF,11.4,12,20,4.3,90,TRUE,0.060755156,0.038696047,1.61035,10,3.75,0
DEF,17.6,0.1,25,4.3,90,FALSE,0.151260599,0,0.959496,2,2.25,2
DEF,0.8,4.2,10,1.5,90,FALSE,0.072083838,0,0.377464,5,3,6
DEF,55.4,0.5,19,7.5,90,TRUE,0.111917488,0,1.61035,10,5.25,8
DEF,7.6,0.2,2,1,90,TRUE,0,0,1.25512,7,1,0
DEF,28.2,57.8,15,10.1,90,FALSE,0.089689821,0.16232191,1.10842,5,4,2
DEF,8,0.3,0,0.8,90,TRUE,0,0,2.43608,6,2,1
DEF,16.2,0.7,18,3.5,90,FALSE,0.030831181,0,1.10842,5,3.75,1
DEF,30.6,0.1,2,3.3,90,FALSE,0,0,2.53996,8,3,1
DEF,9.8,0.3,0,1,90,TRUE,0,0,0.465701,1,3,2
DEF,23.2,4.7,2,3,90,FALSE,0,0,2.53996,8,2.75,0
DEF,12.6,0.3,0,1.3,90,FALSE,0,0,0.371668,7,0.75,1
DEF,13.2,2.6,0,1.6,90,TRUE,0,0,0.858417,4,8.75,1
DEF,15.8,12.3,2,3,90,TRUE,0,0.152264863,1.58333,5,4,2
DEF,12.2,0.7,2,1.5,90,TRUE,0,0,0.858417,4,6.25,1
DEF,12.8,11.4,28,5.2,90,TRUE,0.055405289,0.02905686,0.64492,1,0.5,2
DEF,14.8,4.9,3,2.3,90,FALSE,0.048063494,0,1.26331,2,1.75,2
DEF,15,2.3,0,1.7,90,FALSE,0,0,1.94737,10,2.5,0
DEF,11.2,14.3,0,2.6,90,FALSE,0,0.047574863,0.256825,9,0.75,2
DEF,52.8,1,54,10.8,90,TRUE,0.519075811,0,0.858417,4,7.25,7
DEF,24,20.6,8,5.3,90,TRUE,0,0.018022683,0.221469,4,3.75,8
DEF,21.8,0.1,0,2.2,90,FALSE,0,0,1.67138,8,0,0
DEF,12,12.6,6,3.1,90,FALSE,0,0.047790803,1.67138,8,1.25,1
DEF,17.8,1.1,0,1.9,90,FALSE,0,0,0.256825,9,0.25,2
DEF,21.2,4.6,2,2.8,90,FALSE,0,0,0.371668,7,1,2
DEF,2.4,2.1,21,2.6,90,TRUE,0.167610094,0,0.858417,4,6.25,3
DEF,26.8,1.5,0,2.8,90,FALSE,0,0,1.67138,8,1.25,1
DEF,31,24.8,0,5.6,90,TRUE,0,0.09896718,0.465701,1,1.5,2
DEF,5.6,0.1,4,1,90,TRUE,0,0,0.465701,1,2.5,2
DEF,3.2,4.1,6,1.3,90,TRUE,0.102448002,0,0.352445,9,5,6
DEF,19.6,0.5,0,2,90,FALSE,0,0,0.515218,3,4.25,8
DEF,19,11.8,3,3.4,90,TRUE,0.010456904,0,2.43608,6,2,1
DEF,23,1.3,0,2.4,90,FALSE,0,0,0.256825,9,4,1
DEF,22.2,13.3,21,5.7,90,FALSE,0.045650993,0.029209895,2.72471,3,4.75,0
DEF,27.2,0.5,10,3.8,90,FALSE,0,0,1.67138,8,1.25,1
DEF,16.2,3.3,7,2.7,90,FALSE,0.045530435,0,1.26331,2,2,2
DEF,17.8,0.6,4,2.2,90,TRUE,0,0,1.58333,5,0.75,6
DEF,18,11.1,2,3.1,90,FALSE,0,0.10066922,1.14134,3,1.25,7
DEF,16,10.9,1,2.8,90,TRUE,0.017583095,0,0.39341,6,0,7
DEF,18,0.3,0,1.8,90,FALSE,0,0,1.4645,1,2.75,2
DEF,31.8,0.1,0,3.2,90,TRUE,0,0,0.939025,9,2.5,6
DEF,21,9.3,14,4.4,90,FALSE,0,0,0.804549,2,0.75,2
DEF,13.2,4.8,0,1.8,90,TRUE,0,0,0.521509,8,1.75,6
DEF,15.8,1,17,3.4,90,TRUE,0.049611371,0,1.83897,7,0.75,1
DEF,19.2,23.4,2,4.5,90,FALSE,0,0.072101094,1.36553,8,0.5,1
DEF,10,5.1,4,1.9,90,FALSE,0,0,0.804549,2,6.75,2
DEF,20.6,2.1,4,2.7,90,TRUE,0,0,0.357943,4,7.5,6
DEF,15.8,0.7,0,1.7,90,TRUE,0,0,0.613233,7,0.75,6
DEF,11.2,21.7,20,5.3,90,TRUE,0.054617662,0.072459102,0.357943,4,2.25,2
DEF,10.8,15.7,4,3.1,90,TRUE,0,0.04193794,2.17198,9,2.25,0
DEF,19.8,2.1,7,2.9,90,TRUE,0.059811477,0,2.18655,2,0,1
DEF,14.6,10.4,0,2.5,90,FALSE,0,0,1.31066,4,1.25,2
DEF,19.2,1.3,2,2.3,90,FALSE,0,0,0.804549,2,7.25,1
DEF,20.8,28.9,11,6.1,90,FALSE,0.010560223,0.137986079,0.553693,5,4.25,9
DEF,19.8,4.1,4,2.8,90,FALSE,0.02771179,0,2.25623,10,1.25,2
DEF,21,0.8,2,2.4,90,FALSE,0,0,1.31066,4,0.75,1
DEF,3.6,1.3,0,0.5,90,TRUE,0,0,1.83897,7,1,0
DEF,19.8,2.7,2,2.5,90,TRUE,0,0,0.357943,4,4.5,7
DEF,11.4,12.8,4,2.8,90,TRUE,0,0.035229035,0.613233,7,0,11
DEF,26.8,12.4,22,6.1,90,FALSE,0.118425861,0.223993048,2.01885,6,1.5,7
DEF,23.6,13.8,0,3.7,90,TRUE,0,0.027815567,0.939025,9,1,7
DEF,24,33.8,0,5.8,90,FALSE,0,0.125203833,1.36553,8,0,1
DEF,21.8,0,0,2.2,90,TRUE,0,0,0.939025,9,2.75,6
DEF,8.8,29.6,18,5.6,90,FALSE,0.06187259,0.03951956,0.197536,3,6.25,1
DEF,22.4,1.3,4,2.8,90,FALSE,0,0,1.31066,4,4.25,6
DEF,48.8,28.1,38,11.5,90,TRUE,0.547905445,0.15600048,0.854908,1,4.5,9
DEF,17.4,15.9,19,5.2,90,TRUE,0.04193794,0.349331677,2.17198,9,0,0
DEF,17.4,1.5,0,1.9,90,FALSE,0,0,2.01885,6,-0.25,2
DEF,30.2,0.7,2,3.3,90,FALSE,0,0,0.553693,5,0,5
DEF,23.4,0.8,16,4,90,FALSE,0.01588222,0,2.25623,10,1.5,1
DEF,19,0.8,23,4.3,90,TRUE,0.322414219,0,0.357943,4,2,6
DEF,20.4,1.3,28,5,90,FALSE,0.100119993,0,1.36553,8,4.25,1
DEF,20.2,0.3,2,2.3,90,TRUE,0,0,0.521509,8,2,6
DEF,5.8,1.9,0,0.8,90,TRUE,0,0,1.64905,8,2.75,1
DEF,23.4,0.8,0,2.4,90,TRUE,0,0,1.64905,8,2.25,1
DEF,10.2,0.6,0,1.1,90,TRUE,0,0,0.477078,5,3.25,5
DEF,48.4,0.3,37,8.6,90,FALSE,0.13488394,0,0.617412,9,3.75,7
DEF,33.4,1.4,0,3.5,90,TRUE,0,0,0.477078,5,2,8
DEF,22.8,26.9,7,5.7,90,FALSE,0.068141662,0.073740326,0.697108,1,2.75,6
DEF,14.6,0.9,0,1.6,90,TRUE,0,0,0.992341,2,1,2
DEF,8.6,22.8,2,3.3,90,FALSE,0,0.059693824,0.697108,1,3.5,3
DEF,18.6,5.7,12,3.6,90,FALSE,0.06415718,0,0.883566,6,1.25,1
DEF,0,4.8,4,0.7,90,FALSE,0,0,1.55859,6,6.25,0
DEF,15.2,17.2,0,3.2,90,FALSE,0,0.045836091,0.799911,5,2.25,7
DEF,23,2.6,4,3,90,FALSE,0,0,0.617412,9,2.25,1
DEF,16.8,10.7,33,6.1,90,FALSE,0.117443651,0.061177805,0.617412,9,3.75,0
DEF,14.4,35.7,8,5.8,90,FALSE,0,0.669060826,1.91057,1,4,1
DEF,34.2,0.6,0,3.5,90,TRUE,0,0,1.12629,8,4.25,1
DEF,44,0.8,8,5.3,90,TRUE,0,0,0.642111,3,4.25,3
DEF,14.2,22.7,0,3.7,90,TRUE,0,0.040089071,2.332,9,6.25,1
DEF,21.4,0.7,0,2.2,90,FALSE,0,0,0.799911,5,2,6
DEF,15.8,18.2,18,5.2,90,TRUE,0.014473538,0.148418844,1.01083,7,2,6
DEF,8.2,5.1,8,2.1,90,FALSE,0,0,1.55859,6,0,0
DEF,10,0,4,1.4,90,FALSE,0,0,0.697108,1,3.25,6
DEF,5.4,12,0,1.7,90,TRUE,0,0.015362074,1.06181,4,1.25,6
DEF,33.4,0.3,2,3.6,90,TRUE,0,0,2.31811,8,3.25,0
DEF,25.6,16.9,0,4.3,90,TRUE,0,0.525285721,1.43455,6,2.25,6
DEF,23,0.5,0,2.4,90,FALSE,0,0,0.835827,2,2.5,6
DEF,34.4,0.3,11,4.6,90,TRUE,0.112165041,0,0.962065,7,5.25,7
DEF,24.8,0.2,0,2.5,90,FALSE,0,0,0.835827,2,2.5,7
DEF,4,0.8,18,2.3,90,TRUE,0.034709133,0,0.738826,10,3.25,0
DEF,11.4,0.7,2,1.4,90,FALSE,0,0,2.65474,10,1.5,0
DEF,29.8,54.8,2,8.7,90,FALSE,0,0.113779441,0.464555,3,0.5,2
DEF,11,2.4,0,1.3,90,FALSE,0,0,0.179144,5,2.5,6
DEF,15.6,52.6,5,7.3,90,TRUE,0.018590195,0.207504481,0.165019,6,5.25,6
DEF,20.8,0.3,0,2.1,90,FALSE,0,0,0.179144,5,3.75,7
DEF,22.8,1.9,0,2.5,90,TRUE,0,0,0.165019,6,2.25,3
DEF,26,5.9,0,3.2,90,FALSE,0,0,1.1365,1,2.5,2
DEF,14,0.5,4,1.9,90,TRUE,0.060541343,0,2.31811,8,0.75,0
DEF,22.8,0.4,18,4.1,90,FALSE,0.023474805,0,0.179144,5,3.75,6
DEF,10.6,12,7,3,90,TRUE,0.028714892,0.015671797,1.43455,6,1.25,2
DEF,10.4,0.9,7,1.8,90,FALSE,0.698550224,0,1.72338,5,0.25,1
DEF,19.8,4,0,2.4,90,FALSE,0,0,1.72338,5,1.5,0
DEF,23,1.3,25,4.9,90,FALSE,0.02692388,0,0.572528,7,1.25,0
DEF,33.4,29.3,24,8.7,90,TRUE,0.076849774,0.895500898,0.165019,6,3.5,11
DEF,80,6.2,32,11.8,90,FALSE,0.211317301,0,0.179144,5,4,21
DEF,28.8,0.9,0,3,90,TRUE,0,0,1.46058,9,2.5,2
DEF,8.6,0.3,0,0.9,90,TRUE,0,0,0.569286,9,3.25,5
DEF,19.2,14.5,0,3.4,90,TRUE,0,0.015894851,0.962065,7,2.5,8
DEF,15.6,0.2,0,1.6,90,TRUE,0,0,0.962065,7,3.5,6
DEF,20.2,3.8,10,3.4,90,FALSE,0.038642909,0,0.572528,7,4.5,-1
DEF,10.8,13.4,1,2.5,90,TRUE,0.025321454,0.032395713,1.22897,4,2.75,0
DEF,48.4,1.3,0,5,90,TRUE,0,0,1.46058,9,2,2
DEF,12.2,3.3,7,2.3,90,FALSE,0.010737822,0,0.464555,3,0,2
DEF,16.2,0.2,0,1.6,90,FALSE,0,0,1.72338,5,1,1
DEF,25.4,11.3,0,3.7,90,TRUE,0,0.10856463,0.569286,9,3.25,12
DEF,14,1.2,0,1.5,90,FALSE,0,0,0.488485,3,0,6
DEF,14.2,0.7,19,3.4,90,TRUE,0.088581949,0,0.165019,6,3.5,6
DEF,17.2,10.9,18,4.6,90,FALSE,0.052283097,0.030382495,1.03178,8,0,2
DEF,8,10.5,4,2.3,90,FALSE,0,0.261101902,1.18904,2,0,-1
DEF,25.6,11.3,24,6.1,90,FALSE,0.146102726,0.030191006,0.464555,3,1.75,2
DEF,24.6,0.5,0,2.5,90,TRUE,0,0,0.738826,10,4.5,1
DEF,15.6,26.8,6,4.8,90,FALSE,0,0.580175817,0.958825,1,2.25,2
DEF,26.6,0.3,10,3.7,90,FALSE,0.015287726,0,1.24037,9,3,1
DEF,6.2,2.7,0,0.9,90,FALSE,0,0,1.47165,10,3.5,0
DEF,33.8,0.1,0,3.4,90,FALSE,0,0,0.958825,1,0.75,2
DEF,12.4,1.8,2,1.6,90,TRUE,0,0,2.6558,5,3.5,0
DEF,30,4.2,26,6,90,FALSE,0.070410192,0,1.86443,8,5.5,1
DEF,39.8,32.6,13,8.5,90,TRUE,0.054112408,0.427461505,2.6558,5,3.75,5
DEF,6.8,5.1,1,1.3,90,FALSE,0.013195219,0,2.49923,7,3.25,1
DEF,25,0.5,24,5,90,FALSE,0.158693224,0,0.353777,4,1,2
DEF,18.2,10.2,6,3.4,90,TRUE,0.011167292,0.034639645,0.440887,1,1,6
DEF,36.6,41.3,20,9.8,90,TRUE,0.092060328,0.165995792,0.935866,5,1,12
DEF,12.2,2.7,0,1.5,90,TRUE,0,0,0.314532,2,2.5,7
DEF,12,14.6,3,3,90,FALSE,0.01879289,0.013396646,2.52702,9,5.75,1
DEF,8.8,0.3,14,2.3,90,TRUE,0.01382333,0,0.314532,2,3.75,6
DEF,5.4,1.6,10,1.7,90,FALSE,0.013396646,0,2.52702,9,2.5,1
DEF,15.4,1.5,2,1.9,90,TRUE,0,0,1.74295,8,2.25,4
DEF,25,0.3,38,6.3,90,FALSE,0.069220528,0,1.24037,9,0.75,1
DEF,41,1.3,37,7.9,90,TRUE,0.677539527,0,0.314532,2,3.5,15
DEF,41.6,10.8,36,8.8,90,FALSE,0.143902138,0.018613495,1.47165,10,1.5,1
DEF,8,0.3,0,0.8,90,TRUE,0,0,0.949561,7,0.5,2
DEF,17,2.8,0,2,90,TRUE,0,0,0.949561,7,1,2
DEF,10.2,1.6,4,1.6,90,FALSE,0,0,2.52702,9,6,6
DEF,14.2,5,11,3,90,TRUE,0.031127309,0,0.314532,2,7.75,6
DEF,19.8,12.5,4,3.6,90,FALSE,0,0.088502467,0.463733,4,3,5
DEF,20.2,11.8,9,4.1,90,FALSE,0.01339989,0.133202106,1.86443,8,4.5,0
DEF,12.8,0.5,4,1.7,90,FALSE,0,0,1.86443,8,3.5,1
DEF,8.2,22.3,10,4.1,90,TRUE,0.013174681,0.025445944,1.60482,3,2,1
DEF,17.4,0.2,9,2.7,90,TRUE,0.010773148,0,1.12391,10,2.25,0
DEF,21.6,23.3,18,6.3,90,FALSE,0.197634682,0.033047527,1.3279,6,2.5,1
DEF,28,1.3,0,2.9,90,FALSE,0,0,0.353777,4,2,4
DEF,12.8,28.6,4,4.5,90,TRUE,0,0.132533178,0.935866,5,0.5,7
DEF,24.6,0.1,62,8.7,90,TRUE,0.190057859,0,0.949561,7,0.75,2
DEF,54.4,31.9,67,15.3,90,FALSE,0.13773343,0.160687476,0.463733,4,4.75,15
DEF,53.8,11.1,25,9,90,TRUE,0.014892404,0.035640381,1.29948,3,1.5,7
DEF,19.4,0.7,2,2.2,90,TRUE,0,0,1.08731,2,-0.25,1
DEF,20.6,0.1,7,2.8,90,FALSE,0.539367974,0,2.49923,7,4.75,0
DEF,2.2,5,4,1.1,90,TRUE,0.272960216,0,2.66472,9,2.25,0
DEF,60.4,0.3,35,9.6,90,TRUE,0.123522602,0,0.907103,7,3.25,8
DEF,19.2,11.2,0,3,90,FALSE,0,0.01371209,1.48151,8,3.25,6
DEF,40.6,1.6,37,7.9,90,TRUE,0.11626742,0,1.25288,6,3.25,2
DEF,13.6,0.3,8,2.2,90,TRUE,0.164233521,0,0.775645,5,5.25,6
DEF,23.2,24.9,0,4.8,90,FALSE,0,0.030868471,1.82995,3,3.25,2
DEF,33.4,13.6,39,8.6,90,FALSE,0.214757681,0.091028281,1.18135,1,2.25,1
DEF,18.2,14.7,2,3.5,90,FALSE,0,0.059343133,0.760046,3,4,1
DEF,21.4,0.9,0,2.2,90,FALSE,0,0,1.20485,9,4,2
DEF,60.4,0.2,7,6.8,90,FALSE,0.05178934,0,1.20485,9,3.75,10
DEF,11.8,0.1,44,5.6,90,FALSE,0.098584339,0,0.228009,1,2.25,3
DEF,25.6,18.3,0,4.4,90,TRUE,0,0.018330636,0.870158,7,3.25,4
DEF,17.6,0.4,0,1.8,90,TRUE,0,0,0.907103,7,1,1
DEF,9.8,0.2,0,1,90,FALSE,0,0,1.20485,9,5.5,2
DEF,24.8,0.3,28,5.3,90,FALSE,0.248731375,0,1.48151,8,1,6
DEF,23.6,10.8,0,3.4,90,FALSE,0,0.02468124,0.760046,3,0.5,1
DEF,18.4,4.3,4,2.7,90,FALSE,0.095051594,0,0.32099,6,1,6
DEF,16,1.2,0,1.7,90,TRUE,0,0,0.682758,10,0.25,5
DEF,5.6,1.4,2,0.9,90,TRUE,0,0,1.0666,10,0.25,2
DEF,2.4,5.8,0,0.8,90,FALSE,0,0,0.32099,6,1.25,5
DEF,13.6,1.6,0,1.5,90,FALSE,0,0,0.49472,5,0.75,6
DEF,14.6,18,22,5.5,90,FALSE,0.013787184,0.01529606,0.228009,1,7.5,6
DEF,8.6,2.3,8,1.9,90,FALSE,0.023256455,0,1.20485,9,7.75,2
DEF,23,1.2,21,4.5,90,TRUE,0.069885999,0,0.395896,2,2.25,8
DEF,13,11.3,0,2.4,90,TRUE,0,0,0.775645,5,4,5
DEF,41.2,11.1,30,8.2,90,TRUE,0.104873925,0.566603124,0.775645,5,3.25,12
DEF,9.4,18.5,4,3.2,90,TRUE,0,0.012379138,1.0666,10,0.75,2
DEF,24.8,1.1,0,2.6,90,FALSE,0,0,0.49472,5,2,7
DEF,5.2,15.5,3,2.4,90,FALSE,0.082310587,0.040946629,0.32099,6,2.75,6
DEF,1.4,16.1,1,1.9,90,TRUE,0.011386626,0.012160634,0.870158,7,0,1
DEF,32.2,21.9,1,5.5,90,FALSE,0.023178052,0.523287714,0.760046,3,2.25,6
DEF,43.4,10.3,41,9.5,90,FALSE,0.551646829,0.047795329,0.32099,6,1,15
DEF,8.6,16.6,11,3.6,90,FALSE,0.080448426,0.335836202,1.7362,4,8.25,5
DEF,16,4.7,30,5.1,90,TRUE,0.101315178,0,0.918309,2,3.25,1
DEF,23.2,1.2,0,2.4,90,FALSE,0,0,0.228009,1,4.75,6
DEF,31.4,0,6,3.7,90,FALSE,0.061830811,0,1.82995,3,3.25,2
DEF,15.4,6.1,17,3.9,90,FALSE,0.016843969,0,1.06276,7,2.25,1
DEF,15.8,0.3,9,2.5,90,FALSE,0.018051488,0,2.87972,9,5,1
DEF,21,10.8,0,3.2,90,TRUE,0,0.033316143,1.12538,9,3,6
DEF,18.6,8.3,2,2.9,90,TRUE,0,0,0.50484,1,0.5,6
DEF,19.4,0,2,2.1,90,FALSE,0,0,2.10053,10,3.25,2
DEF,16.8,10.6,0,2.7,90,FALSE,0,0.076197967,1.66308,2,5.25,1
DEF,45.8,21.5,0,6.7,90,FALSE,0,0.043234095,2.10053,10,5,2
DEF,11.8,15.1,0,2.7,90,TRUE,0,0.058843791,1.98688,8,2.25,0
DEF,57.2,10.3,8,7.6,90,FALSE,0.122401848,0.071615651,0.492009,5,1,10
DEF,34.4,0.2,4,3.9,90,TRUE,0,0,1.10818,4,2.25,8
DEF,23.8,48.3,3,7.5,90,TRUE,0.010533064,0.166770563,0.91785,5,4,1
DEF,14.4,1,0,1.5,90,TRUE,0,0,0.950035,8,4,2
DEF,18,0.3,0,1.8,90,TRUE,0,0,0.950035,8,6,2
DEF,27.2,0.6,4,3.2,90,FALSE,0,0,0.492009,5,0,6
DEF,16.2,1.1,4,2.1,90,TRUE,0,0,0.50484,1,2.5,3
DEF,22.6,31.8,12,6.6,90,FALSE,0.445898056,0.043836813,1.84983,6,4.25,2
DEF,8.8,0.3,0,0.9,90,FALSE,0,0,2.87972,9,1,1
DEF,12.2,9.3,2,2.4,90,TRUE,0,0,0.11445,3,-0.25,2
DEF,7.6,1.2,10,1.9,90,TRUE,0.109841153,0,0.950035,8,5.75,2
DEF,41.6,0.2,2,4.4,90,TRUE,0,0,1.12538,9,2.5,5
DEF,23.6,0.6,0,2.4,90,TRUE,0,0,0.91785,5,0.75,1
DEF,6.8,0.3,13,2,90,TRUE,0.615768611,0,0.837361,1,2.25,0
DEF,6.8,4.4,56,6.7,90,FALSE,0.199041471,0,1.88587,2,0.75,1
DEF,7.8,20.1,0,2.8,90,TRUE,0,0.086492702,0.837361,1,2,-1
DEF,29.8,13.4,0,4.3,90,TRUE,0,0.011652309,0.11445,3,2,3
DEF,8.2,8.3,2,1.9,90,TRUE,0,0,0.50484,1,7.25,8
DEF,42.6,12.8,62,11.7,90,TRUE,0.833767712,0.092853837,0.950035,8,7.5,8
DEF,18.2,10.9,0,2.9,90,FALSE,0,0.027289463,1.66308,2,3.5,1
DEF,30,0.1,37,6.7,90,FALSE,0.090827934,0,1.66308,2,4.75,1
DEF,9.8,11.3,4,2.5,90,FALSE,0,0,1.88587,2,1,1
DEF,6.2,12.3,5,2.4,90,TRUE,0.029224947,0,0.837361,1,2,0
DEF,18.2,31.9,10,6,90,FALSE,0.06019729,0.487661302,1.84983,6,0.25,2
DEF,12,13.2,4,2.9,90,TRUE,0,0.114556983,0.91785,5,3.75,1
DEF,14.2,15.1,41,7,90,TRUE,0.077868819,0.066988356,0.837361,1,4.5,0
DEF,33,19.2,19,7.1,90,TRUE,0.036746562,0.397732675,2.1501,6,9.5,4
DEF,29.6,15.6,32,7.7,90,FALSE,0.261815876,0.049273722,1.95451,10,3.5,0
DEF,25.6,0.7,27,5.3,90,TRUE,0.079678424,0,0.50484,1,4.75,9
DEF,19.6,5.8,8,3.3,90,FALSE,0,0,2.75981,7,0,-1
DEF,15.8,0,74,9,90,TRUE,0.110573098,0,1.98688,8,2.25,1
DEF,67.8,0,19,8.7,90,TRUE,0.096333362,0,0.672883,5,2.5,15
DEF,24.8,21.3,2,4.8,90,FALSE,0,0.016755484,3.1235,8,4.5,1
DEF,20.8,27.8,2,5.1,90,FALSE,0,0.377250701,2.38009,9,2,1
DEF,17,0.2,40,5.7,90,TRUE,0.185984522,0,0.831644,7,2.5,6
DEF,9.2,0,0,0.9,90,TRUE,0,0,0.800222,10,3.75,2
DEF,21,17.2,2,4,90,TRUE,0,0.106586725,0.831644,7,3.5,7
DEF,21.4,0.3,2,2.4,90,TRUE,0,0,0.641058,2,3.25,6
DEF,22.8,0.1,0,2.3,90,FALSE,0,0,1.17553,5,3.75,1
DEF,19.6,23.8,1,4.4,90,FALSE,0.058206752,0.186273172,0.197925,1,4,7
DEF,22,14.6,9,4.6,90,FALSE,0.051804703,0,0.906366,3,4.25,2
DEF,20.2,0.6,1,2.2,90,FALSE,0.029605286,0,0.906366,3,6.25,1
DEF,24.8,0,2,2.7,90,TRUE,0,0,0.641058,2,1.5,8
DEF,11.6,0.4,0,1.2,90,FALSE,0,0,2.38009,9,2.5,1
DEF,13.2,2.8,0,1.6,90,TRUE,0,0,0.202159,4,3,8
DEF,43,10.6,2,5.6,90,TRUE,0,0.096333362,0.672883,5,0.75,10
DEF,19,31.4,15,6.5,90,FALSE,0.059279967,0.052159108,0.152385,6,0.75,3
DEF,27.8,1.2,0,2.9,90,FALSE,0,0,0.906366,3,6.25,2
DEF,20.2,16.3,18,5.5,90,FALSE,0.028485319,0.046902575,3.1235,8,3.5,1
DEF,8,12.8,12,3.3,90,TRUE,0.090827957,0.128126323,0.466403,2,0.5,6
DEF,16,0.3,0,1.6,90,FALSE,0,0,0.197925,1,0.75,6
DEF,7.2,0.2,4,1.1,90,FALSE,0.042223576,0,0.720883,4,2.25,2
DEF,18.8,10.8,21,5.1,90,TRUE,0.127169222,0.038606104,0.622104,10,1,5
DEF,15.4,1.2,0,1.7,90,FALSE,0,0,0.720883,4,1.5,2
DEF,30.2,10.9,2,4.3,90,FALSE,0,0.019319149,0.152385,6,2.5,8
DEF,10.6,13.1,24,4.8,90,TRUE,0.083622508,0.078326806,0.466403,2,0,5
DEF,19.8,12.9,0,3.3,90,FALSE,0,0.018830771,2.38009,9,7.75,1
DEF,12.4,6,22,4,90,FALSE,0.073186189,0,0.906366,3,9.25,2
DEF,25.4,19.3,19,6.4,90,TRUE,0.328326941,0.027522299,0.800222,10,3.5,1
DEF,24.4,0.7,10,3.5,90,TRUE,0,0,0.800222,10,5,2
DEF,12,22.9,19,5.4,90,TRUE,0.04911891,0.131946087,0.622104,10,1,6
DEF,16.6,0.8,17,3.4,90,FALSE,0.037500814,0,0.720883,4,1.75,2
DEF,47.8,38.3,15,10.1,90,FALSE,0.04144939,0.300355941,0.197925,1,4,14
DEF,25.6,15.5,4,4.5,90,FALSE,0,0.07257048,0.651056,1,9,7
DEF,26.8,0.7,4,3.2,90,TRUE,0.014463225,0,0.466403,2,3.5,7
DEF,18.8,10.2,21,5,90,FALSE,0.067983478,0.055847716,2.38009,9,5.5,0
DEF,19.6,0.9,0,2.1,90,FALSE,0,0,0.693376,3,1,1
DEF,10.2,15.5,3,2.9,90,FALSE,0.013559248,0.364411235,1.21279,2,1,2
DEF,15.8,0.1,0,1.6,90,FALSE,0,0,1.22573,10,6.25,1
DEF,16.6,32.2,8,5.7,90,TRUE,0.014273653,0.141198009,0.473058,3,3.25,2
DEF,21.2,18.1,2,4.1,90,TRUE,0,0.113598011,0.743596,4,2,6
DEF,24.6,3,18,4.6,90,FALSE,0.08137773,0,0.808522,4,2.5,2
DEF,23.8,0.1,17,4.1,90,FALSE,0.021784147,0,1.59037,2,2.5,2
DEF,46.6,25.8,11,8.3,90,TRUE,0.032245547,0.520270288,0.789939,9,0.75,5
DEF,19.4,8.1,0,2.8,90,TRUE,0,0,0.280172,3,3.25,2
DEF,10.6,0.8,0,1.1,90,TRUE,0,0,0.280172,3,4.75,1
DEF,16,11.8,4,3.2,90,TRUE,0,0.11349301,0.743596,4,2,3
DEF,20,14.7,0,3.5,90,FALSE,0,0.556426823,1.89002,10,4.5,0
DEF,8.4,0.1,4,1.3,90,FALSE,0.040103674,0,1.22573,10,3.25,1
DEF,18.4,13,6,3.7,90,TRUE,0.091351859,0.016182983,0.280172,3,5.25,2
DEF,39,1.2,20,6,90,TRUE,0.110788301,0,0.473058,3,3.25,4
DEF,19.6,10.8,6,3.6,90,TRUE,0,0.03813101,0.82885,1,2.5,7
DEF,21.6,14.1,9,4.5,90,FALSE,0.060485337,0.019403141,1.54732,5,2.25,1
DEF,13.8,35.5,0,4.9,90,TRUE,0,0.066308312,0.82885,1,2,5
DEF,23.2,0.3,33,5.7,90,TRUE,0.12671183,0,1.22747,6,0.75,2
DEF,7.8,2.7,36,4.7,90,TRUE,0.200562567,0,0.743596,4,5.25,6
DEF,18,0.3,0,1.8,90,TRUE,0,0,0.82885,1,0,6
DEF,13.2,25.9,2,4.1,90,TRUE,0,0.031190507,0.280172,3,4.5,2
DEF,26,4.4,0,3,90,FALSE,0,0,1.59037,2,1.75,2
DEF,35.6,0.1,17,5.3,90,FALSE,0.160919055,0,1.59037,2,4,8
DEF,25.2,48.6,26,10,90,FALSE,0.036503889,0.186787158,1.54732,5,2.5,1
DEF,12.8,0.8,0,1.4,90,FALSE,0,0,1.89002,10,1,0
DEF,45.4,30.9,6,8.2,90,TRUE,0,0.439116806,0.505952,1,7.75,12
DEF,37.4,0.8,19,5.7,90,FALSE,0.033139285,0,1.6124,6,-0.25,3
DEF,5.6,0.1,0,0.6,90,TRUE,0,0,0.789939,9,1,2
DEF,18.8,3.8,18,4.1,90,TRUE,0.034114052,0,2.01134,10,1,1
DEF,8.8,0.2,16,2.5,90,TRUE,0.174422622,0,0.933851,3,6.25,1
DEF,11.8,2.9,0,1.5,90,FALSE,0,0,1.81255,5,3.75,1
DEF,43.4,52.8,20,11.6,90,TRUE,0.047229957,0.154861793,0.808013,7,3.5,5
